"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"23911",0,"tcp","smtp","SF",947,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,53,179,0.87,0.06,0.02,0.01,0,0,0,0,"normal"
"23912",0,"tcp","bgp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,14,1,1,0,0,0.05,0.06,0,255,14,0.05,0.08,0,0,1,1,0,0,"anomaly"
"23914",0,"udp","domain_u","SF",44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,201,0,0,0,0,0.99,0.01,0.01,255,221,0.87,0.02,0,0,0,0,0,0,"normal"
"23919",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,14,1,1,0,0,0.08,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,"anomaly"
"23928",0,"tcp","http","SF",301,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,216,255,1,0,0,0.01,0,0,0,0,"normal"
"23937",0,"udp","domain_u","SF",44,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,255,216,0.85,0.01,0,0,0,0,0,0,"normal"
"23940",0,"icmp","urp_i","SF",133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,4,0.02,0.01,0.02,0,0,0,0,0,"normal"
"23945",2705,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,4,0.02,0.35,0.76,0,0,0,0,0,"normal"
"23948",0,"tcp","http","SF",230,10113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"23953",0,"tcp","smtp","SF",1787,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,182,170,0.66,0.03,0.01,0.01,0,0,0,0,"normal"
"23955",20252,"tcp","telnet","RSTO",737,112155,0,0,0,0,0,1,457,1,2,508,0,0,2,0,0,0,1,1,0,0,1,1,1,0,0,54,14,0.26,0.11,0.02,0,0.02,0.07,0.04,0.14,"normal"
"23986",0,"tcp","bgp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,"anomaly"
"24003",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,1,1,0.03,0.06,0,255,3,0.01,0.05,0,0,0,0,1,1,"anomaly"
"24004",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,8,0,0,1,1,0.03,0.07,0,255,8,0.03,0.09,0,0,0,0,1,1,"anomaly"
"24008",0,"tcp","domain","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,"anomaly"
"24015",0,"tcp","smtp","SF",1981,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,13,129,0.92,0.15,0.08,0.02,0,0,0,0,"normal"
"24016",0,"tcp","ftp_data","SF",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,43,0.17,0.51,0.17,0,0.51,0,0,0,"normal"
"24019",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,16,1,1,0,0,0.12,0.06,0,255,34,0.13,0.07,0,0,1,1,0,0,"anomaly"
"24027",0,"tcp","Z39_50","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.08,0,0,1,1,0,0,"anomaly"
"24036",0,"tcp","supdup","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,1,1,0,0,0.04,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0,"anomaly"
"24050",4229,"udp","other","SF",145,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.53,0.9,0,0,0,0,0,"normal"
"24054",11,"tcp","smtp","SF",1103,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,189,82,0.39,0.03,0.01,0.02,0,0,0.01,0,"normal"
"24063",0,"tcp","hostnames","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.09,0,0,0,0,1,1,"anomaly"
"24067",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,1,0,0,255,58,0.23,0.04,0.23,0,0.02,0,0,0,"anomaly"
"24068",0,"tcp","hostnames","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.08,0,0,0,0,1,1,"anomaly"
"24069",0,"tcp","http","SF",283,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,75,255,1,0,0.01,0.04,0,0,0,0,"normal"
"24075",0,"tcp","http","SF",332,2344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,1,0,0.25,124,255,1,0,0.01,0.03,0,0,0,0,"normal"
"24080",0,"tcp","http","SF",295,1215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.17,0.17,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24082",0,"tcp","bgp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,1,0,0,0.01,0.06,0,255,1,0,0.05,0,0,1,1,0,0,"anomaly"
"24083",0,"tcp","http_443","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,0,0,1,1,0.14,0.06,0,255,15,0.06,0.05,0,0,0,0,1,1,"anomaly"
"24085",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,5,1,1,0,0,0.02,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"24088",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,23,1,1,0,0,0.15,0.05,0,255,23,0.09,0.06,0,0,1,1,0,0,"anomaly"
"24100",0,"udp","domain_u","SF",33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,241,0.95,0.01,0,0,0,0,0,0,"normal"
"24101",0,"udp","domain_u","SF",45,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"24112",0,"tcp","imap4","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,"anomaly"
"24116",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,25,1,1,0,0,0.1,0.06,0,255,25,0.1,0.05,0,0,1,1,0,0,"anomaly"
"24117",0,"tcp","telnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,1,1,0,0,0.16,0.13,0,255,60,0.24,0.02,0.02,0,1,1,0,0,"anomaly"
"24122",0,"tcp","http","SF",275,2295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,211,211,1,0,0,0,0,0,0,0,"normal"
"24124",0,"tcp","time","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,14,1,1,0,0,0.06,0.05,0,255,14,0.05,0.05,0,0,1,1,0,0,"anomaly"
"24140",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,1,0,1,1,97,1,0,1,0.51,0,0,0,0,"anomaly"
"24142",0,"tcp","ftp_data","SF",567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,47,38,0.15,0.11,0.15,0.05,0,0,0,0,"normal"
"24144",0,"tcp","uucp_path","OTH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,161,1,0.01,0.7,0.7,0,0.04,0,0.63,0,"anomaly"
"24154",0,"udp","domain_u","SF",42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,223,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,"normal"
"24161",0,"udp","domain_u","SF",42,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24170",0,"tcp","finger","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.09,0,0,1,1,0,0,"anomaly"
"24171",0,"icmp","ecr_i","SF",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,244,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,"anomaly"
"24175",0,"tcp","name","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,1,1,0,0,0,0.06,0,255,1,0,0.06,0,0,1,1,0,0,"anomaly"
"24179",0,"tcp","private","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,9,0,0,1,1,0.03,0.06,0,255,23,0.09,0.07,0,0,0,0,1,1,"anomaly"
"24182",0,"tcp","exec","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,19,1,1,0,0,0.14,0.07,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
"24183",0,"tcp","klogin","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,1,1,0,0,0.25,0.06,0,255,12,0.05,0.05,0,0,1,1,0,0,"anomaly"
"24186",0,"tcp","kshell","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,24,1,1,0,0,0.16,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,"anomaly"
"24192",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,18,1,1,0,0,0.13,0.06,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"24212",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,1,1,0,0,0.37,0.09,0,196,16,0.08,0.07,0.01,0,1,1,0,0,"anomaly"
"24214",0,"tcp","ftp_data","SF",748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,7,0.28,0.08,0.28,0,0,0,0,0,"normal"
"24215",0,"tcp","ftp","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,14,1,1,0,0,0.06,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"24217",0,"tcp","http","SF",298,711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24226",0,"tcp","http","SF",216,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,178,255,1,0,0.01,0.02,0,0,0,0,"normal"
"24246",0,"tcp","iso_tsap","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.07,0,0.91,1,0,1,0,255,1,0,1,0,0,0.07,0,0.91,1,"anomaly"
"24247",0,"udp","domain_u","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0.18,0.14,0,255,4,0.02,0.91,0.1,0,0.03,0,0.87,0,"anomaly"
"24260",0,"tcp","ftp_data","SF",43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,62,0.24,0.02,0.01,0,0.87,0.97,0,0,"normal"
"24265",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,104,0.41,0.02,0.41,0,0.02,0,0,0,"anomaly"
"24268",0,"tcp","http","SF",223,5316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,1,0,0.11,167,255,1,0,0.01,0.03,0,0,0,0,"normal"
"24274",0,"udp","other","SF",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,2,0.01,0.79,0.98,0,0,0,0,0,"normal"
"24278",0,"tcp","klogin","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,5,1,1,0,0,0.04,0.06,0,255,4,0.02,0.07,0,0,1,1,0,0,"anomaly"
"24279",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.18,0,0.82,1,0,1,0,255,1,0,1,0,0,0.13,0,0.87,1,"anomaly"
"24291",2,"tcp","smtp","SF",981,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,239,162,0.62,0.03,0,0.01,0,0,0,0,"normal"
"24295",0,"tcp","http","SF",218,1721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24299",0,"tcp","http","SF",250,683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,"normal"
"24300",0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,20,1,1,0,0,0.2,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,"anomaly"
"24301",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,255,2,0.01,0.07,0,0,1,1,0,0,"anomaly"
"24302",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,1,1,0,0,0.06,0.06,0,76,8,0.11,0.09,0.01,0,1,1,0,0,"anomaly"
"24308",0,"tcp","ftp_data","SF",1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,88,34,0.39,0.07,0.39,0,0,0,0,0,"normal"
"24315",0,"icmp","ecr_i","SF",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,1,0,0,176,82,0.47,0.04,0.47,0,0.01,0,0.36,0,"anomaly"
"24317",0,"tcp","http","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,92,255,1,0,0.01,0.11,0,0,0.67,0.78,"normal"
"24319",0,"tcp","http","SF",213,7203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24327",1,"tcp","smtp","SF",985,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,158,135,0.39,0.04,0.01,0.01,0,0,0,0,"normal"
"24328",0,"tcp","http","SF",284,5989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0,"normal"
"24332",0,"tcp","http","SF",329,3432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal"
"24343",0,"tcp","http","SF",260,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal"
"24347",0,"udp","domain_u","SF",45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,95,0,0,0,0,1,0,0.02,255,254,1,0.01,0,0,0,0,0,0,"normal"
"24353",0,"udp","domain_u","SF",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,72,45,0.22,0.06,0.22,0.07,0,0,0,0,"normal"
"24361",0,"udp","private","SF",105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.4,0,255,233,0.91,0.01,0,0,0,0,0,0,"normal"
"24364",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,7,1,1,0,0,0.05,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,"anomaly"
"24371",8337,"udp","other","SF",147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.65,0.88,0,0,0,0,0,"normal"
"24374",0,"tcp","http","SF",202,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24381",0,"tcp","http_443","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,1,1,0,0,0.1,0.06,0,255,9,0.04,0.05,0,0,1,1,0,0,"anomaly"
"24382",4661,"tcp","other","RSTR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.74,1,0,0,0,1,1,"anomaly"
"24385",0,"udp","domain_u","SF",22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,62,59,0.95,0.03,0.02,0,0,0,0,0,"normal"
"24390",0,"tcp","netbios_ns","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,21,1,1,0,0,0.1,0.06,0,255,21,0.08,0.06,0,0,1,1,0,0,"anomaly"
"24399",3,"tcp","smtp","SF",1649,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,157,0.69,0.03,0.01,0.01,0,0,0,0,"normal"
"24407",0,"tcp","ftp_data","SF",5336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.2,114,101,0.16,0.03,0.16,0.02,0,0,0,0,"normal"
"24410",4,"tcp","http","SF",185,11380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0,0.5,1,0,255,249,0.98,0.01,0,0,0,0,0,0,"normal"
"24412",0,"tcp","http","SF",331,2512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,48,255,1,0,0.02,0.1,0,0,0.92,0.8,"normal"
"24422",0,"udp","private","SF",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0.08,0.31,0,255,1,0,0.48,0.67,0,0,0,0.33,0,"anomaly"
"24423",0,"udp","private","SF",28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,1,0,0,121,49,0.4,0.03,0.4,0,0,0,0,0,"anomaly"
"24425",0,"tcp","http","SF",239,546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,1,0,0.17,141,255,1,0,0.01,0.01,0,0,0,0,"normal"
"24429",0,"tcp","http","SF",194,4218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0.33,0,0,0,"normal"
"24446",0,"tcp","http","SF",303,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,1,0,0,114,255,1,0,0.01,0.02,0,0,0,0,"normal"
"24447",0,"tcp","http","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,31,1,0.45,0,0,0.06,0.06,0.06,255,14,0.05,0.07,0,0,1,1,0,0,"anomaly"
"24450",0,"tcp","http","SF",357,2547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,"normal"
"24451",0,"tcp","http","SF",328,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24452",0,"udp","other","SF",147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,1,0,0.67,0.93,0,0,0,0,0,"normal"
"24460",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,20,1,1,0,0,0.11,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,"anomaly"
"24465",0,"tcp","vmnet","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,3,1,1,0,0,0.01,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0,"anomaly"
"24467",2,"tcp","smtp","SF",1544,479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,126,44,0.14,0.04,0.01,0.05,0,0,0.79,0,"normal"
"24472",23,"tcp","ftp","SF",287,892,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0.33,0.67,0,138,26,0.19,0.09,0.01,0,0.02,0,0,0,"normal"
"24477",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7,1,1,0,0,0.06,0.07,0,112,7,0.06,0.09,0.01,0,1,1,0,0,"anomaly"
"24486",0,"tcp","ftp_data","SF",172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,189,35,0.12,0.04,0.12,0.06,0.01,0,0.01,0,"normal"
"24495",0,"tcp","http","SF",214,16564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24504",0,"tcp","telnet","S1",5173,7962,0,0,0,0,0,1,0,0,0,0,11,0,1,0,0,0,1,1,1,1,0,0,1,0,0,88,9,0.1,0.06,0.01,0,0.02,0.22,0,0,"normal"
"24505",2,"tcp","smtp","SF",1464,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,108,189,0.64,0.06,0.01,0.01,0,0,0,0,"normal"
"24507",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1,0.09,0,0.9,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,"anomaly"
"24509",0,"udp","domain_u","SF",44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24514",0,"tcp","other","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.06,0,0.94,1,"anomaly"
"24519",0,"tcp","ftp_data","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0.05,0.1,0,255,1,0,0.07,0,0,1,1,0,0,"anomaly"
"24524",0,"tcp","http","SF",218,20131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.01,0,0,0,0.01,"normal"
"24530",0,"tcp","smtp","SF",1396,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,198,242,0.96,0.01,0.01,0.01,0,0,0,0,"normal"
"24533",0,"tcp","csnet_ns","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1,"anomaly"
"24536",0,"tcp","efs","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,1,1,0,0,0.09,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0,"anomaly"
"24540",0,"tcp","netstat","REJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.08,0,0,0,0,1,1,"anomaly"
"24549",0,"tcp","http","SF",210,626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24554",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,18,1,1,0,0,0.07,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
"24564",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,1,3,203,1,0,1,0.25,0,0,0,0,"anomaly"
"24571",0,"tcp","http","SF",225,2445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.01,0.01,"normal"
"24572",0,"tcp","netstat","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,19,1,1,0,0,0.09,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,"anomaly"
"24578",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,5,1,1,0,0,0.03,0.06,0,255,1,0,0.06,0,0,1,1,0,0,"anomaly"
"24583",0,"icmp","eco_i","SF",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,4,61,1,0,1,0.26,0,0,0,0,"anomaly"
"24598",0,"tcp","http","SF",220,1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal"
"24604",0,"tcp","private","S0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,18,1,1,0,0,0.14,0.05,0,255,18,0.07,0.08,0,0,1,1,0,0,"anomaly"
"24609",0,"udp","domain_u","SF",44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,"normal"
"24624",0,"udp","domain_u","SF",44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,223,0,0,0,0,0.99,0.01,0.01,255,254,1,0.01,0.01,0,0,0,0,0,"normal"
